,Unnamed: 0,address,description,postal_code,lat,lon,square_lat,square_lon
363,363,"108 DEPOT ROAD, DEPOT HEIGHTS SHOPPING CENTRE","Bin collection; E-waste accepted: ICT equipment, Batteries and Lamps only",100108,1.28112226404962,103.810031318703,3,12
364,364,"7 WALLICH STREET, GUOCO TOWER","Bin collection; E-waste accepted: ICT equipment, Batteries and Lamps only",78884,1.27672492300406,103.845155402476,3,14
365,365,"1 BUKIT BATOK CENTRAL LINK, #3-01",Bin collection; E-waste accepted: Ink and toner cartridges,658713,1.35018915982967,103.749021980031,6,8
366,366,"1 JELEBU ROAD, #4-04 & 16/17",Bin collection; E-waste accepted: Ink and toner cartridges,677743,1.38051732815914,103.763961852618,8,9
367,367,4300 ANG MO KIO AVENUE 6,Bin collection; E-waste accepted: Ink and toner cartridges,569842,1.37479009534678,103.845580700883,8,14
368,368,"11 BEDOK NORTH STREET 1, #2-03 & #3-04",Bin collection; E-waste accepted: Ink and toner cartridges,469662,1.32698498848449,103.931620621577,5,19
369,369,"5 BISHAN PLACE, #1-01",Bin collection; E-waste accepted: Ink and toner cartridges,579841,1.34985304885287,103.848843026999,6,14
370,370,"90 HOUGANG AVENUE, #3-11",Bin collection; E-waste accepted: Ink and toner cartridges,538766,1.37231185642959,103.89366161203,8,17
371,371,"21 CHOA CHU KANG AVE 4, #4-01/02",Bin collection; E-waste accepted: Ink and toner cartridges,689812,1.38506835667563,103.744950384161,8,8
372,372,"3155 COMMONWEALTH AVENUE WEST, #5-13/14/15",Bin collection; E-waste accepted: Ink and toner cartridges,129588,1.31485321802259,103.764248205662,5,9
373,373,50 GEYLANG EAST AVE 1,Bin collection; E-waste accepted: Ink and toner cartridges,389777,1.3174429839463,103.885837275913,5,16
374,374,21 JURONG EAST CENTRAL 1,Bin collection; E-waste accepted: Ink and toner cartridges,609732,1.33288484168537,103.739490178697,6,8
375,375,"60 JURONG WEST CENTRAL 3, #1-03",Bin collection; E-waste accepted: Ink and toner cartridges,648346,1.34046956412475,103.704452685304,6,6
376,376,"278 MARINE PARADE ROAD, #1-02",Bin collection; E-waste accepted: Ink and toner cartridges,449282,1.30482859822658,103.9095452826,4,17
377,377,100 VICTORIA STREET,Bin collection; E-waste accepted: Ink and toner cartridges,188064,1.297489753102,103.853942302347,4,14
378,378,"1 TAMPINES WALK, #2-01",Bin collection; E-waste accepted: Ink and toner cartridges,528523,1.35349615471813,103.939683594446,7,19
379,379,6 TOA PAYOH CENTRAL,Bin collection; E-waste accepted: Ink and toner cartridges,319191,1.33352076184374,103.85049180316,6,14
380,380,53 MARGARET DRIVE,Bin collection; E-waste accepted: Ink and toner cartridges,149297,1.29864021099395,103.805430802302,4,12
381,381,"900 SOUTH WOODLANDS DRIVE, #1-03",Bin collection; E-waste accepted: Ink and toner cartridges,730900,1.43507788583776,103.786619621971,11,11
382,382,"930 YISHUN AVE 2, #4-01",Bin collection; E-waste accepted: Ink and toner cartridges,769098,1.42969847969486,103.835776496688,10,13
383,383,"1 SENGKANG SQUARE & COMPASS ONE, #3-28 / #4-19",Bin collection; E-waste accepted: Ink and toner cartridges,545078,1.39209415018227,103.894980032554,9,17
384,384,"23 SERANGOON CENTRAL, #4-82/83",Bin collection; E-waste accepted: Ink and toner cartridges,556083,1.35043817177432,103.87170454945,6,15
385,385,"30 SEMBAWANG DRIVE, #5-01",Bin collection; E-waste accepted: Ink and toner cartridges,757713,1.44822653184262,103.819462104528,11,12
386,386,"8 RAFFLES AVENUE, #3-01",Bin collection; E-waste accepted: Ink and toner cartridges,39802,1.2895095530213,103.855665762299,3,14
