,Unnamed: 0,address,description,postal_code,lat,lon,square_lat,square_lon
8597,8597,SIMEI STREET 4,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520232,1.344212748322287,103.9571568004763,6,20
8598,8598,REDHILL CLOSE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",151012,1.286076106722296,103.8165169270429,3,12
8599,8599,REDHILL CLOSE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",151001,1.284257154234628,103.817826268157,3,12
8600,8600,REDHILL CLOSE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",151006,1.284818253854985,103.8169613592674,3,12
8601,8601,REDHILL CLOSE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",151009,1.284940126067241,103.8164100217307,3,12
8602,8602,SEMBAWANG CLOSE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",751334,1.448049333926827,103.8163490019148,11,12
8603,8603,SEMBAWANG CLOSE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",750340,1.447489994612677,103.8182037813357,11,12
8604,8604,SEMBAWANG CLOSE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",750332,1.446701262055339,103.817044621616,11,12
8605,8605,SEMBAWANG CLOSE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",750330,1.446805060377736,103.8178116333225,11,12
8606,8606,SERANGOON CENTRAL DRIVE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",550255,1.355062004680232,103.8708718610817,7,15
8607,8607,SENJA ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",670602,1.381418218884269,103.762739372251,8,9
8608,8608,PASIR RIS STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510564,1.368484403363415,103.9498220837853,7,20
8609,8609,PASIR RIS STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510541,1.369255759831959,103.9511372888774,7,20
8610,8610,PASIR RIS STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510557,1.367031941478652,103.9521286156406,7,20
8611,8611,PASIR RIS STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510569,1.369653114711511,103.9491693392075,7,20
8612,8612,TAMPINES AVENUE 5,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",521148,1.35063370744043,103.9422512059916,6,19
8613,8613,TAMPINES AVENUE 5,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520936,1.346481989737009,103.9416998320864,6,19
8614,8614,TAMPINES STREET 11,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",521110,1.34694661283716,103.949306969616,6,20
8615,8615,TAMPINES STREET 11,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520103,1.347696625028792,103.9462299227946,6,19
8616,8616,TAMPINES STREET 11,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",521111,1.346914710801181,103.9474164713885,6,20
8617,8617,TAMPINES STREET 11,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",521106,1.347539176370143,103.947675431377,6,20
8618,8618,TAMPINES STREET 24,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520219,1.354799310117784,103.9526114187817,7,20
8619,8619,TAMPINES STREET 24,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",526230,1.35542752772935,103.9514472316403,7,20
8620,8620,TAMPINES STREET 24,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",528230,1.356091722973308,103.9510454235998,7,20
8621,8621,TAMPINES STREET 34,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520373,1.356021843535774,103.9587806270339,7,20
8622,8622,SAUJANA ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",670409,1.382334924813292,103.7676776710853,8,10
8623,8623,YISHUN RING ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",763676,1.421485232824594,103.8424763873725,10,14
8624,8624,YISHUN RING ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",762676,1.421538927961527,103.843053666945,10,14
8625,8625,YISHUN RING ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",761676,1.421456438242757,103.8434664168173,10,14
8626,8626,YISHUN RING ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",761677,1.421976364019563,103.8433168038252,10,14
8627,8627,YISHUN RING ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",762677,1.422099273427891,103.842665797325,10,14
8628,8628,SIMEI STREET 4,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520233,1.344166517341098,103.9563383269986,6,20
8629,8629,SIMEI STREET 4,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520223,1.342088983831652,103.9576471517064,6,20
8630,8630,HOUGANG STREET 31,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",530370,1.36382072702035,103.8895727787051,7,16
8631,8631,HOUGANG STREET 31,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",530374,1.36286923160334,103.8898284277884,7,16
8632,8632,HOUGANG STREET 31,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",530375,1.363158271836026,103.8895551639897,7,16
8633,8633,HOUGANG STREET 31,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",530371,1.363603882756763,103.890049843883,7,16
8634,8634,INDUS ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",162077,1.290884401228946,103.8277511801332,4,13
8635,8635,INDUS ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",161079,1.291074626330028,103.82869017933,4,13
8636,8636,YISHUN AVENUE 4,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",761672,1.418752666135842,103.8413886284782,10,14
8637,8637,YISHUN STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",762502,1.416821698486805,103.8415526932189,10,14
8638,8638,SENJA ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",672632,1.384355057941289,103.759032772008,8,9
8639,8639,SENJA ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",670621,1.386021055378902,103.7628542871226,8,9
8640,8640,SENJA ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",672633,1.385169703409462,103.7585291544672,8,9
8641,8641,SENJA ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",670606,1.381295737383327,103.7615713456412,8,9
8642,8642,TAMPINES STREET 42,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520452,1.356856371401594,103.95462929156,7,20
8643,8643,TAMPINES CENTRAL 7,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",523522,1.358004805920563,103.939416139392,7,19
8644,8644,BUKIT BATOK STREET 25,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",659288,1.34533203454054,103.7587132338154,6,9
8645,8645,BUKIT BATOK STREET 25,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",659289,1.344859636140763,103.760124531612,6,9
8646,8646,PASIR RIS STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510537,1.369749501952298,103.949793797708,7,20
8647,8647,PASIR RIS STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510546,1.368927143997111,103.9526538437141,7,20
8648,8648,TAMPINES STREET 12,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520140,1.347557798316195,103.9438147962663,6,19
8649,8649,TAMPINES STREET 12,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",521142,1.348698140866956,103.9448614581056,6,19
8650,8650,TAMPINES STREET 12,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",521145,1.34880707310691,103.9434218427019,6,19
8651,8651,TAMPINES STREET 12,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",521158,1.351414560501147,103.9458590573932,7,19
8652,8652,TAMPINES STREET 41,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520427,1.359543886074773,103.9485304433518,7,20
8653,8653,TAMPINES STREET 41,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520418,1.358272212579852,103.9473089530147,7,19
8654,8654,TAMPINES STREET 41,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520431,1.359584828438785,103.9507307418006,7,20
8655,8655,TAMPINES STREET 42,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520460,1.358299083382063,103.9550063173678,7,20
8656,8656,CHOA CHU KANG AVENUE 3,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",680403,1.379494085693618,103.7388875303299,8,8
8657,8657,CHOA CHU KANG AVENUE 3,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",680404,1.380129641295346,103.7388887983107,8,8
8658,8658,MACPHERSON LANE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",360083,1.331549860210958,103.8855178953561,6,16
8659,8659,SEMBAWANG CRESCENT,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",751362,1.447194845173485,103.8140079882609,11,12
8660,8660,SEMBAWANG CRESCENT,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",753362,1.446683719138632,103.8132257767873,11,12
8661,8661,BUKIT BATOK WEST AVENUE 6,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",652451,1.352483808475439,103.7434147264607,7,8
8662,8662,BUKIT BATOK WEST AVENUE 6,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",653451,1.352767822317602,103.743012915506,7,8
8663,8663,WOODLANDS STREET 83,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",730853,1.439434628253284,103.7930981900311,11,11
8664,8664,WOODLANDS STREET 83,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",730855,1.440117033471332,103.7928747140682,11,11
8665,8665,WOODLANDS STREET 82,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",730821,1.440822378827747,103.7901649438689,11,11
8666,8666,CHOA CHU KANG STREET 53,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",680706,1.390368313913259,103.7468643388936,8,8
8667,8667,YISHUN AVENUE 4,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",760665,1.41978323310864,103.8405740302895,10,14
8668,8668,YISHUN STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",764502,1.417331099204745,103.8408600370508,10,14
8669,8669,HOUGANG CENTRAL,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",530804,1.371151278335576,103.8944736784954,8,17
8670,8670,SENGKANG EAST WAY,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",542324,1.392501203655379,103.8923333146641,9,16
8671,8671,SENGKANG EAST WAY,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",543122,1.387508498552182,103.9061437689274,8,17
8672,8672,SENGKANG EAST WAY,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",543260,1.394132979499559,103.8954435519097,9,17
8673,8673,SENGKANG EAST WAY,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",543121,1.386294259497929,103.9053807070684,8,17
8674,8674,PASIR RIS STREET 21,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510238,1.37370903218924,103.96321602568,8,20
8675,8675,PASIR RIS STREET 21,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510235,1.373461217437252,103.9623141891687,8,20
8676,8676,SIMEI STREET 4,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520225,1.342314882293834,103.95724774146,6,20
8677,8677,SIMEI STREET 5,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",520243,1.343819602033677,103.954994182631,6,20
8678,8678,PASIR RIS STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510542,1.369267716263504,103.9513776986978,7,20
8679,8679,PASIR RIS STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510550,1.367299840823256,103.9534813897656,7,20
8680,8680,PASIR RIS STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510543,1.369054020399307,103.951496535565,7,20
8681,8681,PASIR RIS STREET 51,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510540,1.369408648048132,103.9507092040249,7,20
8682,8682,PASIR RIS STREET 11,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510123,1.36623151361441,103.9540450185519,7,20
8683,8683,PASIR RIS STREET 11,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510128,1.366071991986823,103.9556142472151,7,20
8684,8684,PASIR RIS STREET 11,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510129,1.366518694916884,103.95562340733,7,20
8685,8685,PASIR RIS STREET 11,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510119,1.367524903324905,103.9547813944955,7,20
8686,8686,PASIR RIS STREET 11,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510120,1.367313806650502,103.9543628482624,7,20
8687,8687,PETIR ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",670142,1.376391715886066,103.7679128258871,8,10
8688,8688,PASIR RIS STREET 71,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510770,1.375082492668596,103.9361117690299,8,19
8689,8689,PASIR RIS STREET 71,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510758,1.37682423398659,103.9333195180743,8,19
8690,8690,PASIR RIS STREET 71,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510742,1.376955013888204,103.935942410925,8,19
8691,8691,PASIR RIS STREET 71,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510746,1.378607027424313,103.9351561940856,8,19
8692,8692,PASIR RIS STREET 71,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510762,1.375670198592917,103.9339315865722,8,19
8693,8693,PASIR RIS STREET 71,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510744,1.377469236236434,103.935212353232,8,19
8694,8694,PASIR RIS STREET 71,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510771,1.375530560651196,103.9364951275852,8,19
8695,8695,POTONG PASIR AVENUE 3,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",350138,1.333562200985255,103.8654585659859,6,15
8696,8696,POTONG PASIR AVENUE 3,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",350134,1.33447487181508,103.8662865425875,6,15
8697,8697,REDHILL CLOSE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",151014,1.285627955747113,103.8171819402716,3,12
8698,8698,BUKIT BATOK STREET 34,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",650343,1.362387761168385,103.7491674626325,7,8
8699,8699,BUKIT BATOK STREET 34,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",650351,1.361877853224442,103.7494555059114,7,9
8700,8700,BUKIT BATOK STREET 34,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",650342,1.36258322744856,103.7485749490617,7,8
8701,8701,WOODLANDS RISE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",733784,1.445933766206051,103.8051635493965,11,12
8702,8702,WOODLANDS RISE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",732784,1.445522863843705,103.8048557914141,11,12
8703,8703,WOODLANDS RISE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",731784,1.445326929922979,103.8051493877641,11,12
8704,8704,YISHUN AVENUE 11,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",762347,1.427495086439566,103.8423771489632,10,14
8705,8705,PASIR RIS DRIVE 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510532,1.371277206279526,103.9507466215386,8,20
8706,8706,PASIR RIS DRIVE 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510535,1.370560496674829,103.9502815862852,7,20
8707,8707,PASIR RIS DRIVE 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",510640,1.375784654099099,103.9404302238029,8,19
